0	0	60	0	1	62	0	2	355100002	0	3	355100003	
1	0	60	1	1	62	1	2	355100002	1	3	355100003	
2	0	60	2	1	62	2	2	355100002	2	3	355100003	
3	0	60	3	1	62	3	2	355100002	3	3	355100003	
4	0	60	4	1	62	4	2	355100002	4	3	355100003	
5	0	60	5	1	62	5	2	355100002	5	3	355100003	
6	0	60	6	1	62	6	2	355100002	6	3	355100003	
7	0	60	7	1	62	7	2	355100002	7	3	355100003	
8	0	60	8	1	62	8	2	355100002	8	3	355100003	
9	0	60	9	1	62	9	2	355100002	9	3	355100003	
