0	0	38	0	1	42	0	2	352400019	0	3	352400052	
1	0	38	1	1	42	1	2	352400019	1	3	352400052	
2	0	38	2	1	42	2	2	352400019	2	3	352400052	
3	0	38	3	1	42	3	2	352400019	3	3	352400052	
4	0	38	4	1	42	4	2	352400019	4	3	352400052	
5	0	38	5	1	42	5	2	352400019	5	3	352400052	
6	0	38	6	1	42	6	2	352400019	6	3	352400052	
7	0	38	7	1	42	7	2	352400019	7	3	352400052	
8	0	38	8	1	42	8	2	352400019	8	3	352400052	
9	0	38	9	1	42	9	2	352400019	9	3	352400052	
