62	0	831778750	62	1	849095290	62	2	974180	62	3	22442270	62	4	20138570	
63	0	828530370	63	1	834324840	63	2	756840	63	3	22256880	63	4	20032850	
64	0	831531480	64	1	830803290	64	2	859180	64	3	22449190	64	4	20215210	
65	0	43651855730	65	1	1211619900	65	2	874840	65	3	24029750	65	4	21197850	
66	0	853230290	66	1	903155160	66	2	928550	66	3	23933100	66	4	21746710	
67	0	857618650	67	1	888171010	67	2	1101300	67	3	25450230	67	4	21305430	
68	0	849048320	68	1	865094130	68	2	1137150	68	3	24156680	68	4	20975560	
69	0	828007880	69	1	852589710	69	2	726720	69	3	23889800	69	4	21268430	
70	0	831140820	70	1	847866090	70	2	395460	70	3	24013210	70	4	21342390	
71	0	836831300	71	1	951199570	71	2	1244570	71	3	25902520	71	4	21350240	
72	0	882118690	72	1	847974410	72	2	258470	72	3	24208620	72	4	21425890	
73	0	834436450	73	1	843170680	73	2	1257110	73	3	24667500	73	4	21409090	
74	0	840138410	74	1	845444640	74	2	710000	74	3	24213940	74	4	21318650	
75	0	870546360	75	1	865593930	75	2	899560	75	3	24082840	75	4	21358530	
76	0	825146440	76	1	852308000	76	2	986400	76	3	24433840	76	4	21455670	
77	0	826343990	77	1	1028000660	77	2	274960	77	3	34164290	77	4	23158100	
78	0	914911210	78	1	854562140	78	2	1161640	78	3	24232260	78	4	21380120	
79	0	812774990	79	1	832353580	79	2	619780	79	3	24146390	79	4	21266180	
80	0	843776910	80	1	887185560	80	2	271670	80	3	24151280	80	4	21141140	
81	0	826732740	81	1	835142400	81	2	624630	81	3	24272330	81	4	21814540	
82	0	824465050	82	1	837584100	82	2	1086010	82	3	24418330	82	4	21181630	
83	0	872139090	83	1	933364320	83	2	699290	83	3	24676000	83	4	21297840	
84	0	809595510	84	1	854394060	84	2	939250	84	3	24152010	84	4	21335570	
85	0	824535890	85	1	854874380	85	2	479300	85	3	24539290	85	4	21315190	
86	0	826651390	86	1	847630800	86	2	511400	86	3	24053960	86	4	21430590	
87	0	832878700	87	1	843388010	87	2	572630	87	3	24209490	87	4	21179210	
88	0	837611710	88	1	833355340	88	2	1157670	88	3	24376150	88	4	21288380	
89	0	833291570	89	1	849706180	89	2	363400	89	3	22598260	89	4	35041580	
90	0	831201410	90	1	834581550	90	2	763510	90	3	22536660	90	4	20071850	
91	0	804747230	91	1	831178230	91	2	910930	91	3	22207140	91	4	20024160	
92	0	829980360	92	1	829127870	92	2	858890	92	3	22517530	92	4	20210040	
93	0	831321270	93	1	826798860	93	2	1103440	93	3	22399910	93	4	20091450	
94	0	814952180	94	1	832111400	94	2	303230	94	3	22481390	94	4	20155020	
95	0	832923340	95	1	843864170	95	2	1097480	95	3	22579140	95	4	20059780	
96	0	824916790	96	1	829187140	96	2	603460	96	3	21888240	96	4	20039460	
97	0	810891830	97	1	841814140	97	2	860980	97	3	22328390	97	4	20142030	
98	0	840471470	98	1	830282780	98	2	644960	98	3	22358650	98	4	20015880	
99	0	823947100	99	1	843008820	99	2	385890	99	3	22332600	99	4	20024920	
